,0,1
268,-1757.0269039598395,-1683.04052734375
269,-1685.5191448534886,-1711.4730224609375
270,-1716.2079598309858,-1717.220947265625
271,-1754.0513359314537,-1619.6552734375
272,-1652.9876874546383,-1723.6971435546875
273,-1632.2785014239964,-1756.80712890625
274,-1762.6422951423312,-1676.651611328125
275,-1767.1032726325134,-1660.5316162109375
276,-1662.3502854676576,-1725.0938720703125
277,-1608.7767560634325,-1713.1033935546875
278,-1742.6279096948506,-1604.927734375
279,-1598.7013438843103,-1777.7423095703125
280,-1676.0592772908901,-1614.930419921875
281,-1611.1230118246824,-1652.8475341796875
282,-1762.6511650551233,-1597.18408203125
283,-1760.479414912484,-1639.048828125
284,-1675.0454802938384,-1707.8372802734375
285,-1586.5896374731224,-1781.456298828125
286,-1655.8819969367444,-1747.767333984375
287,-1800.9664148127413,-1714.5643310546875
288,-1675.8892760024057,-1700.8978271484375
289,-1615.491975500909,-1682.271484375
290,-1733.7211872410655,-1715.848876953125
291,-1728.505919608504,-1612.3953857421875
292,-1800.2304718954463,-1631.283447265625
293,-1730.8610468831116,-1680.16796875
294,-1663.0643732970907,-1682.068115234375
295,-1760.163739640117,-1672.6328125
296,-1654.064840194172,-1687.94580078125
297,-1746.1812599665257,-1727.326171875
298,-1630.4446864917295,-1742.599609375
299,-1718.1885608210546,-1641.45654296875
300,-1698.4555324292658,-1667.0849609375
301,-1744.6991802308498,-1728.45458984375
302,-1743.1514858162768,-1665.183837890625
303,-1631.1849057107984,-1760.6866455078125
304,-1743.0940076676786,-1657.575927734375
305,-1575.3687095938262,-1758.306884765625
306,-1647.7647499917907,-1682.546875
307,-1684.2239581455335,-1684.019287109375
308,-1712.8908640604423,-1732.033447265625
309,-1680.7541303155751,-1715.8651123046875
310,-1646.1443401127865,-1681.2574462890625
311,-1706.0037441991067,-1703.5472412109375
312,-1737.8286712135384,-1687.0555419921875
313,-1677.4194022520721,-1750.073974609375
314,-1619.6444232549309,-1774.362548828125
315,-1619.8799461346161,-1756.7252197265625
316,-1669.9061177263277,-1714.291748046875
317,-1780.5538644800097,-1645.80224609375
318,-1629.1031345917281,-1689.8720703125
319,-1712.2119388415806,-1665.1676025390625
320,-1594.4579973288835,-1641.434814453125
321,-1678.6374523123163,-1631.7275390625
322,-1752.4655297871673,-1552.5382080078125
323,-1732.1928188067272,-1566.67919921875
324,-1626.8284451729296,-1599.0289306640625
325,-1802.1396665493005,-1563.35595703125
326,-1502.4665651653697,-1720.542724609375
327,-1613.1503745791872,-1670.1148681640625
328,-1576.3720298916917,-1738.5640869140625
329,-1676.7491912370042,-1741.57763671875
330,-1682.0702330113884,-1656.9114990234375
331,-1653.97309055915,-1647.6346435546875
332,-1794.6876026798345,-1636.84619140625
333,-1657.925056953168,-1696.074462890625
334,-1665.376709298826,-1648.75537109375
335,-1646.901269731612,-1654.372802734375
336,-1734.0820232788421,-1631.34130859375
337,-1612.7035784686905,-1672.150146484375
338,-1726.5262291868894,-1619.223388671875
339,-1781.7728300839929,-1642.371826171875
340,-1735.3018241961272,-1647.7723388671875
341,-1711.8244539387476,-1675.814208984375
342,-1647.097478744039,-1649.411865234375
343,-1733.4017535610449,-1690.7259521484375
344,-1703.0138430906056,-1672.679931640625
345,-1637.118340496376,-1743.251953125
346,-1833.9902588339635,-1702.3375244140625
347,-1588.890112140129,-1782.0091552734375
348,-1705.4942866406557,-1733.5340576171875
349,-1787.189475223142,-1772.920166015625
350,-1673.1482671990846,-1810.5845947265625
351,-1650.0273457842825,-1814.8876953125
352,-1764.552723752542,-1764.651611328125
353,-1661.6172664349538,-1773.4112548828125
354,-1628.122356187487,-1800.698486328125
355,-1670.2252400186844,-1745.241943359375
356,-1672.4981312555872,-1727.0528564453125
357,-1688.2886108290531,-1675.05029296875
358,-1737.7489135289259,-1704.047607421875
359,-1727.1620102741986,-1673.430419921875
360,-1620.6550282939131,-1676.602294921875
361,-1767.314290435772,-1600.1905517578125
362,-1636.276943179851,-1639.3128662109375
363,-1712.928559001876,-1598.7757568359375
364,-1727.483935597805,-1580.8682861328125
365,-1691.5117166760951,-1592.1414794921875
366,-1686.6088974297786,-1626.0330810546875
367,-1699.5552060425712,-1636.8731689453125
368,-1737.9935283115178,-1640.1866455078125
369,-1687.3725341105098,-1673.1767578125
370,-1754.9166569448673,-1574.111083984375
371,-1689.0520283437756,-1703.197021484375
372,-1620.4073926756791,-1803.4908447265625
373,-1732.1008022873561,-1716.1376953125
374,-1671.6280705505883,-1735.52978515625
375,-1728.7411264264615,-1743.5830078125
376,-1740.5447698945686,-1736.646240234375
377,-1732.264044335398,-1742.522216796875
378,-1679.2579338969929,-1783.3846435546875
379,-1716.3553233587459,-1768.869384765625
380,-1607.0185819587891,-1797.0091552734375
381,-1684.5919781944751,-1716.9805908203125
382,-1550.456046289522,-1741.987060546875
383,-1717.5851134985635,-1659.75439453125
384,-1657.13492344633,-1657.1728515625
385,-1708.6533654793536,-1643.6195068359375
386,-1654.27440527739,-1708.4998779296875
387,-1565.8037210228206,-1696.1246337890625
388,-1719.3243566380802,-1629.7659912109375
389,-1714.782172265122,-1597.7127685546875
390,-1732.393110291535,-1598.1546630859375
391,-1730.935027546627,-1608.7210693359375
392,-1688.8245931728711,-1612.9027099609375
393,-1774.0556279390864,-1660.156494140625
394,-1589.4296454288888,-1637.355712890625
395,-1662.1317637514883,-1619.3873291015625
396,-1637.3406898024862,-1653.9158935546875
397,-1726.9152053266334,-1689.6168212890625
398,-1739.2746526340968,-1678.490234375
399,-1641.2382941376004,-1703.77783203125
400,-1754.375950679881,-1694.9111328125
401,-1746.8536353064458,-1639.5816650390625
402,-1749.9153253967506,-1658.0238037109375
403,-1461.5330660755644,-1801.7750244140625
404,-1627.8050288293039,-1723.36279296875
405,-1706.7538205442754,-1674.7779541015625
406,-1680.6764268565505,-1727.07373046875
407,-1622.9632612725777,-1720.687744140625
408,-1691.3945080406181,-1660.15283203125
409,-1705.408984905313,-1684.295166015625
410,-1629.806631944998,-1716.0185546875
411,-1671.3432754350702,-1653.3006591796875
412,-1753.8054075765358,-1624.351318359375
413,-1721.9792027187552,-1687.365966796875
414,-1638.7879694252945,-1686.2723388671875
415,-1664.9600069755809,-1702.46875
416,-1730.795967336384,-1699.7716064453125
417,-1657.8745296046648,-1706.0987548828125
418,-1662.5989946132074,-1695.9886474609375
419,-1800.1725192619888,-1574.1285400390625
420,-1706.8275444024578,-1635.2279052734375
421,-1590.2011696008526,-1713.1346435546875
422,-1767.7415227873255,-1667.0172119140625
423,-1663.4237686470456,-1688.8277587890625
424,-1666.8689376122206,-1671.676513671875
425,-1686.5045174402944,-1671.47265625
426,-1567.9058721401077,-1742.190673828125
427,-1650.1035607996862,-1741.6717529296875
428,-1737.1893545031526,-1718.67041015625
429,-1750.2586065496137,-1756.9537353515625
430,-1652.268171133322,-1753.3741455078125
431,-1765.1699388418087,-1721.8955078125
432,-1639.4879080988946,-1756.1297607421875
433,-1707.8722682212442,-1738.82568359375
434,-1535.608991280099,-1802.32958984375
435,-1643.8126851085224,-1724.22314453125
436,-1681.1098033266685,-1687.6246337890625
437,-1670.994545885571,-1632.0888671875
438,-1739.9067951660763,-1568.6722412109375
439,-1729.8809030853567,-1596.70703125
440,-1804.615640532384,-1546.6553955078125
441,-1669.2379221815725,-1652.9564208984375
442,-1649.3007605249325,-1602.526611328125
443,-1690.1304514988856,-1629.1202392578125
444,-1666.8416004201376,-1663.748046875
445,-1641.5801374089522,-1650.4512939453125
446,-1529.3996472218528,-1692.3079833984375
447,-1587.9818069556275,-1698.2608642578125
448,-1650.1289199904288,-1653.730712890625
449,-1604.9470580804973,-1675.2098388671875
450,-1731.9491217604384,-1676.0081787109375
451,-1727.5566941925729,-1628.9783935546875
452,-1648.9095672952194,-1621.4930419921875
453,-1671.0598317470108,-1678.4383544921875
454,-1714.9274554345589,-1632.741455078125
455,-1742.9549058109346,-1638.69970703125
456,-1613.655149240926,-1700.0086669921875
457,-1600.2863359325206,-1676.55712890625
458,-1643.4798349575365,-1708.597412109375
459,-1686.7252168500422,-1678.9508056640625
460,-1632.1667784541373,-1705.901611328125
461,-1622.3689067722037,-1663.2054443359375
462,-1716.893051890375,-1708.6697998046875
463,-1694.3411076038756,-1650.341064453125
464,-1737.2138992537737,-1640.4361572265625
465,-1721.228204090327,-1667.9407958984375
466,-1611.413363564445,-1671.7635498046875
467,-1673.8448216122233,-1630.2786865234375
468,-1735.1946517887143,-1618.7498779296875
469,-1674.3435038012165,-1652.18359375
470,-1682.100237410704,-1666.37646484375
471,-1590.7090558627276,-1732.46337890625
472,-1594.4371641064404,-1733.9498291015625
473,-1577.791636532346,-1705.4256591796875
474,-1674.3738707159087,-1650.5218505859375
475,-1751.716809066728,-1611.9432373046875
476,-1578.141614115661,-1743.63720703125
477,-1626.0353484895961,-1689.03271484375
478,-1630.907082981476,-1677.0179443359375
479,-1700.9580440119976,-1647.9285888671875
480,-1623.4828163780398,-1695.9981689453125
481,-1710.4208074517912,-1602.3016357421875
482,-1589.1442384636207,-1645.1639404296875
483,-1735.9516384908097,-1576.2408447265625
484,-1627.3546266311134,-1683.1949462890625
485,-1637.1766705006473,-1671.6785888671875
486,-1662.3007297890367,-1640.1832275390625
487,-1730.8622909725793,-1623.0732421875
488,-1719.848604410618,-1655.373046875
489,-1687.5382776403744,-1690.4337158203125
